scale,model,origin_id,step,error
30,GARCH,3,46,0.875975863749467
30,GARCH,3,47,0.9764824392435827
30,GARCH,3,48,2.0769867179691346
30,GARCH,3,49,1.9774887103394647
30,GARCH,3,50,3.027988426720704
30,GARCH,3,51,4.478485877431993
30,GARCH,3,52,3.628981072745674
30,GARCH,3,53,4.679474022887533
30,GARCH,3,54,9.079964738036963
30,GARCH,3,55,11.630453228327227
30,GARCH,3,56,10.630939503845646
30,GARCH,3,57,10.531423574633799
30,GARCH,3,58,10.98190545068774
30,GARCH,3,59,6.832385141958191
30,GARCH,3,60,9.582862658350777
30,GARCH,3,61,12.233338009726197
30,GARCH,3,62,10.183811205900447
30,GARCH,3,63,10.534282256645014
30,GARCH,4,1,2.2569226827408215
30,GARCH,4,2,1.9143766307287535
30,GARCH,4,3,1.5723588116163683
30,GARCH,4,4,0.6691337896357794
30,GARCH,4,5,0.8898958291420911
30,GARCH,4,6,1.2005553127693105
30,GARCH,4,7,2.6404901790759396
30,GARCH,4,8,1.929911716567588
30,GARCH,4,9,1.5188228552143812
30,GARCH,4,10,0.057226508262814946
30,GARCH,4,11,0.8951255723312102
30,GARCH,4,12,1.5825229275045842
30,GARCH,4,13,3.8694214374291107
30,GARCH,4,14,2.0058239494058228
30,GARCH,4,15,1.0417332944840183
30,GARCH,4,16,2.227152287553963
30,GARCH,4,17,1.1879162725608765
30,GARCH,4,18,2.30346960301209
30,GARCH,4,19,2.5195049368351974
30,GARCH,4,20,6.086019522858905
30,GARCH,4,21,6.2030106256150646
30,GARCH,4,22,7.320475525248959
30,GARCH,4,23,6.088411517430231
30,GARCH,4,24,5.106815913264249
30,GARCH,4,25,1.325686039204001
30,GARCH,4,26,2.2950192369625313
30,GARCH,4,27,1.5648128634257787
30,GARCH,4,28,2.2350642905660507
30,GARCH,4,29,2.5057709053558312
30,GARCH,4,30,2.1769301096822176
30,GARCH,4,31,2.0985393202617786
30,GARCH,4,32,3.1705959685558938
30,GARCH,4,33,1.643097500686629
30,GARCH,4,34,1.966041377353008
30,GARCH,4,35,0.11057492625214849
30,GARCH,4,36,0.4367539205249642
30,GARCH,4,37,0.13750189846722805
30,GARCH,4,38,0.21219004890411952
30,GARCH,4,39,2.2126919368689
30,GARCH,4,40,2.13714651242163
30,GARCH,4,41,2.2111761173193827
30,GARCH,4,42,3.3347831772029792
30,GARCH,4,43,3.3079701038682003
30,GARCH,4,44,3.780739295344837
30,GARCH,4,45,4.00309313597522
30,GARCH,4,46,5.825033996492365
30,GARCH,4,47,5.946564234097664
30,GARCH,4,48,5.467686192538125
30,GARCH,4,49,3.5384022021831356
30,GARCH,4,50,3.1087145801008447
30,GARCH,4,51,1.7786256301340728
30,GARCH,4,52,2.048137642975817
30,GARCH,4,53,3.4672528962442613
30,GARCH,4,54,4.385973654557482
30,GARCH,4,55,3.354302169607543
30,GARCH,4,56,2.6222406802343983
30,GARCH,4,57,4.089791412499153
30,GARCH,4,58,4.306956579757028
30,GARCH,4,59,5.373738382729925
30,GARCH,4,60,4.7401390095784635
30,GARCH,4,61,3.5061606359737425
30,GARCH,4,62,0.4718054251685757
30,GARCH,4,63,1.4870755280684023
30,GARCH,5,1,0.5790955609899768
30,GARCH,5,2,0.9587078049891531
30,GARCH,5,3,1.888832966911238
30,GARCH,5,4,2.4694673091062427
30,GARCH,5,5,1.5006071211605345
30,GARCH,5,6,1.832248719698434
30,GARCH,5,7,1.4143884481851003
30,GARCH,5,8,2.2470226767310137
30,GARCH,5,9,1.080147801897759
30,GARCH,5,10,0.16376024650531207
30,GARCH,5,11,0.697856459440672
30,GARCH,5,12,0.017567084532082333
30,GARCH,5,13,0.6825138849603576
30,GARCH,5,14,2.1969874158902485
30,GARCH,5,15,2.2609911260523603
30,GARCH,5,16,0.9254715609537314
30,GARCH,5,17,2.462397246476307
30,GARCH,5,18,3.4497825566297777
30,GARCH,5,19,3.3876241421141273
30,GARCH,5,20,2.2259186780358178
30,GARCH,5,21,2.4646628637299273
30,GARCH,5,22,2.1538534225835875
30,GARCH,5,23,1.4434871018607112
30,GARCH,5,24,2.633560672528013
30,GARCH,5,25,2.3740709290822792
30,GARCH,5,26,2.6150146893788886
30,GARCH,5,27,1.4063887944616482
30,GARCH,5,28,1.99819010839375
30,GARCH,5,29,2.1904155180900844
30,GARCH,5,30,1.783061933150691
30,GARCH,5,31,1.7261262856954502
30,GARCH,5,32,3.6196055301999976
30,GARCH,5,33,4.56349664333279
30,GARCH,5,34,3.9077966237934163
30,GARCH,5,35,3.602502492152041
30,GARCH,5,36,3.2976112906900283
30,GARCH,5,37,1.3931200832417332
30,GARCH,5,38,1.060974044962535
30,GARCH,5,39,1.6146739874524698
30,GARCH,5,40,0.11798261667249932
30,GARCH,5,41,1.1209027841354526
30,GARCH,5,42,3.123437320575107
30,GARCH,5,43,2.8255890360975613
30,GARCH,5,44,2.377360720331602
30,GARCH,5,45,1.4287551425778844
30,GARCH,5,46,2.479775051957084
30,GARCH,5,47,0.5695768224430608
30,GARCH,5,48,0.4192977714217605
30,GARCH,5,49,0.7806148944797258
30,GARCH,5,50,2.83016384512198
30,GARCH,5,51,4.029351730910214
30,GARCH,5,52,3.8781811829360393
30,GARCH,5,53,3.6766548131182404
30,GARCH,5,54,3.124775214342421
30,GARCH,5,55,3.8725449605997824
30,GARCH,5,56,3.619966607124738
30,GARCH,5,57,4.967042690531656
30,GARCH,5,58,8.663775728950462
30,GARCH,5,59,10.160168222161438
30,GARCH,5,60,9.00622265172884
30,GARCH,5,61,8.55194148113371
30,GARCH,5,62,9.047327155905613
30,GARCH,5,63,11.092382103753458
30,GARCH,6,1,0.22057841228949826
30,GARCH,6,2,1.9098495541992975
30,GARCH,6,3,2.9412754999674604
30,GARCH,6,4,2.423691095620484
30,GARCH,6,5,0.34291191871690785
30,GARCH,6,6,0.6585417339808686
30,GARCH,6,7,3.923206472743871
30,GARCH,6,8,4.486914189785338
30,GARCH,6,9,3.899672872657348
30,GARCH,6,10,5.411490442245849
30,GARCH,6,11,6.172374753326949
30,GARCH,6,12,8.132333595118823
30,GARCH,6,13,12.691374691828756
30,GARCH,6,14,14.699505703195811
30,GARCH,6,15,12.306734225028876
30,GARCH,6,16,14.363067789740242
30,GARCH,6,17,17.46851386687473
30,GARCH,6,18,12.673079863634385
30,GARCH,6,19,14.076773125398844
30,GARCH,6,20,14.129600936241246
30,GARCH,6,21,12.031570519440052
30,GARCH,6,22,8.18268903798625
30,GARCH,6,23,10.232963595086744
30,GARCH,6,24,9.832401234663152
30,GARCH,6,25,10.431008941846741
30,GARCH,6,26,9.578793643469027
30,GARCH,6,27,8.325762208548397
30,GARCH,6,28,7.071921448772642
30,GARCH,6,29,6.467278118977404
30,GARCH,6,30,6.011838917620736
30,GARCH,6,31,7.505610487253605
30,GARCH,6,32,6.798599414986512
30,GARCH,6,33,5.9908122329522655
30,GARCH,6,34,7.782255418764748
30,GARCH,6,35,8.772935395973988
30,GARCH,6,36,8.41285853451744
30,GARCH,6,37,9.002031151167387
30,GARCH,6,38,9.290459509974667
30,GARCH,6,39,11.478149822708744
30,GARCH,6,40,11.36510824929401
30,GARCH,6,41,8.151340898242566
30,GARCH,6,42,8.036853827083249
30,GARCH,6,43,9.621653042787216
30,GARCH,6,44,11.155744502189862
30,GARCH,6,45,11.989134112409289
30,GARCH,6,46,12.471827731261243
30,GARCH,6,47,14.103831167670634
30,GARCH,6,48,14.335150182079587
30,GARCH,6,49,15.76579048685204
30,GARCH,6,50,15.945757746675085
30,GARCH,6,51,15.075057578956844
30,GARCH,6,52,26.30369555422112
30,GARCH,6,53,20.78167719649865
30,GARCH,6,54,22.859007983715188
30,GARCH,6,55,23.785693348076293
30,GARCH,6,56,22.211738676448903
30,GARCH,6,57,24.387149310739787
30,GARCH,6,58,24.361930548270777
30,GARCH,6,59,24.086087642150872
30,GARCH,6,60,29.909625801645234
30,GARCH,6,61,29.782550192541166
30,GARCH,6,62,31.10486593751098
30,GARCH,6,63,30.37657811647182
30,GARCH,7,1,2.1704707208630083
30,GARCH,7,2,0.6066649729321654
30,GARCH,7,3,2.2814244675516306
30,GARCH,7,4,1.6038250228744744
30,GARCH,7,5,6.373883773410071
30,GARCH,7,6,5.84161772920875
30,GARCH,7,7,6.6570437767657324
30,GARCH,7,8,6.070178679918669
30,GARCH,7,9,3.3310390807385772
30,GARCH,7,10,3.939641500414268
30,GARCH,7,11,7.346002340130454
30,GARCH,7,12,8.700137881939341
30,GARCH,7,13,7.15206428962604
30,GARCH,7,14,1.2982023904324222
30,GARCH,7,15,0.25064622841429696
30,GARCH,7,16,0.8947485897935223
30,GARCH,7,17,1.2620022365640438
30,GARCH,7,18,0.17088312227588176
30,GARCH,7,19,0.3681214046635972
30,GARCH,7,20,3.2550267038767515
30,GARCH,7,21,0.7398480234190004
30,GARCH,7,22,1.9773994994107653
30,GARCH,7,23,3.1967008372656807
30,GARCH,7,24,1.9680410719522996
30,GARCH,7,25,0.20859460636233962
30,GARCH,7,26,3.733220899937706
30,GARCH,7,27,8.205852404241227
30,GARCH,7,28,6.5265036087239565
30,GARCH,7,29,4.245188897590651
30,GARCH,7,30,1.4380774494357667
30,GARCH,7,31,0.0267187436447216
30,GARCH,7,32,0.21040845013737908
30,GARCH,7,33,3.099445059973121
30,GARCH,7,34,3.2403772165326075
30,GARCH,7,35,0.23319115122794187
30,GARCH,7,36,2.027873195481405
30,GARCH,7,37,2.92440977999901
30,GARCH,7,38,6.422787434049425
30,GARCH,7,39,1.1270072152520214
30,GARCH,7,40,0.025012556345942016
30,GARCH,7,41,1.1711664304750116
30,GARCH,7,42,0.8844427406967412
30,GARCH,7,43,1.4918270813074201
30,GARCH,7,44,0.750973697147586
30,GARCH,7,45,4.238130212333203
30,GARCH,7,46,4.025497354706658
30,GARCH,7,47,4.761140345241159
30,GARCH,7,48,4.395071707572157
30,GARCH,7,49,4.477303874367848
30,GARCH,7,50,5.707849187989808
30,GARCH,7,51,5.736719901149087
30,GARCH,7,52,7.313928177557287
30,GARCH,7,53,11.589486092573111
30,GARCH,7,54,13.663405633844008
30,GARCH,7,55,14.435698701943437
30,GARCH,7,56,13.706377111003192
30,GARCH,7,57,13.225452589341401
30,GARCH,7,58,17.892936780085734
30,GARCH,7,59,18.65884124179233
30,GARCH,7,60,18.273177449059943
30,GARCH,7,61,20.135956793139925
30,GARCH,7,62,18.09719058254153
30,GARCH,7,63,18.006890043632964
30,GARCH,8,1,0.16680100254755814
30,GARCH,8,2,0.4658887231321671
30,GARCH,8,3,0.24807112418399413
30,GARCH,8,4,0.9797481403080752
30,GARCH,8,5,0.7109217037882871
30,GARCH,8,6,0.14159373952067256
30,GARCH,8,7,1.0217661650416119
30,GARCH,8,8,3.501440890556026
30,GARCH,8,9,3.430619818965326
30,GARCH,8,10,5.559304845895454
30,GARCH,8,11,8.187497859724587
30,GARCH,8,12,8.165200741610903
30,GARCH,8,13,7.742415365520188
30,GARCH,8,14,4.969143598253339
30,GARCH,8,15,5.795387299473688
30,GARCH,8,16,5.171148321734421
30,GARCH,8,17,5.496428510505638
30,GARCH,8,18,6.421229704201508
30,GARCH,8,19,4.195553734207223
30,GARCH,8,20,3.06940242490586
30,GARCH,8,21,3.542777593705182
30,GARCH,8,22,3.4656810510643083
30,GARCH,8,23,3.4881146005202197
30,GARCH,8,24,3.4100800387143124
30,GARCH,8,25,1.9815791554187143
30,GARCH,8,26,3.152613733562532
30,GARCH,8,27,3.673185549258065
30,GARCH,8,28,5.093296371826824
30,GARCH,8,29,7.812947963825536
30,GARCH,8,30,7.882142081071933
30,GARCH,8,31,6.950880472670647
30,GARCH,8,32,12.46916488103875
30,GARCH,8,33,14.73699704193136
30,GARCH,8,34,14.454378684467187
30,GARCH,8,35,16.271311531153785
30,GARCH,8,36,16.3377972979129
30,GARCH,8,37,17.003837694105684
30,GARCH,8,38,15.019434422557651
30,GARCH,8,39,13.884589179583841
30,GARCH,8,40,10.449303655013566
30,GARCH,8,41,12.663579532215252
30,GARCH,8,42,14.577418488121197
30,GARCH,8,43,13.590822193252066
30,GARCH,8,44,13.40379231174154
30,GARCH,8,45,17.266330501360628
30,GARCH,8,46,18.57843841354203
30,GARCH,8,47,17.840117693404395
30,GARCH,8,48,17.651369979776433
30,GARCH,8,49,16.91219690522098
30,GARCH,8,50,14.022600096058923
30,GARCH,8,51,14.232581172393097
30,GARCH,8,52,14.392141748132062
30,GARCH,8,53,15.151283431013795
30,GARCH,8,54,14.660007822629211
30,GARCH,8,55,17.818316518445755
30,GARCH,8,56,17.726211107830764
30,GARCH,8,57,15.083693174074824
30,GARCH,8,58,14.14076429441495
30,GARCH,8,59,12.047426040057772
30,GARCH,8,60,12.003679976202605
30,GARCH,8,61,12.5095276620644
30,GARCH,8,62,12.06497065089657
30,GARCH,8,63,10.870010490013883
30,GARCH,9,1,0.7466250035049455
30,GARCH,9,2,0.7066385431133284
30,GARCH,9,3,1.2097908725681918
30,GARCH,9,4,3.8628322170870746
30,GARCH,9,5,7.015762808412532
30,GARCH,9,6,6.218582877803229
30,GARCH,9,7,8.771292656034916
30,GARCH,9,8,8.373892373401503
30,GARCH,9,9,8.926382259716036
30,GARCH,9,10,10.278762544311661
30,GARCH,9,11,9.881033456042715
30,GARCH,9,12,7.733195223285634
30,GARCH,9,13,8.435248073940002
30,GARCH,9,14,9.037192235429558
30,GARCH,9,15,14.58902793470314
30,GARCH,9,16,12.540755398235703
30,GARCH,9,17,13.842374852029351
30,GARCH,9,18,13.79388652161424
30,GARCH,9,19,14.345290632049625
30,GARCH,9,20,12.296587407924804
30,GARCH,9,21,12.897777073360174
30,GARCH,9,22,10.998859852008096
30,GARCH,9,23,12.199835967053957
30,GARCH,9,24,12.400705641217144
30,GARCH,9,25,12.401469096751953
30,GARCH,9,26,12.952126555448615
30,GARCH,9,27,11.152678238634252
30,GARCH,9,28,12.853124367173876
30,GARCH,9,29,12.453465161471257
30,GARCH,9,30,11.553700841470004
30,GARCH,9,31,8.00383162665446
30,GARCH,9,32,8.003857736050648
30,GARCH,9,33,8.503779388227272
30,GARCH,9,34,8.95359680129664
30,GARCH,9,35,9.20331019291568
30,GARCH,9,36,8.452919780286763
30,GARCH,9,37,7.402425780158779
30,GARCH,9,38,6.651828408828038
30,GARCH,9,39,5.651127882139178
30,GARCH,9,40,5.500324415486162
30,GARCH,9,41,6.999418223813208
30,GARCH,9,42,7.748409521615699
30,GARCH,9,43,7.997298522941151
30,GARCH,9,44,6.396085441390142
30,GARCH,9,45,7.944770490117222
30,GARCH,9,46,9.343353881831888
30,GARCH,9,47,11.291835828799478
30,GARCH,9,48,11.590216542842086
30,GARCH,9,49,12.888496235339545
30,GARCH,9,50,11.286675117230288
30,GARCH,9,51,14.734753399012334
30,GARCH,9,52,13.232731290744113
30,GARCH,9,53,10.480609002045497
30,GARCH,9,54,11.82838674209863
30,GARCH,9,55,12.12606471964888
30,GARCH,9,56,13.523643143005742
30,GARCH,9,57,12.371122220043745
30,GARCH,9,58,15.51850215820339
30,GARCH,9,59,17.015783164492007
30,GARCH,9,60,17.81296544548468
30,GARCH,9,61,16.91004920732516
30,GARCH,9,62,18.007034655726756
30,GARCH,9,63,19.053921995973255
30,GARCH,10,1,0.6701898741464163
30,GARCH,10,2,2.4402266671564803
30,GARCH,10,3,2.1101107128936576
30,GARCH,10,4,5.479842344493306
30,GARCH,10,5,0.7994218943641442
30,GARCH,10,6,0.031150305810029977
30,GARCH,10,7,0.2881260749311991
30,GARCH,10,8,3.4572513668264264
30,GARCH,10,9,4.076225899394018
30,GARCH,10,10,9.045050001433651
30,GARCH,10,11,4.713724001027941
30,GARCH,10,12,0.9322482255439581
30,GARCH,10,13,4.900623001634756
30,GARCH,10,14,5.068848655241027
30,GARCH,10,15,0.4869255115925739
30,GARCH,10,16,0.2548538952098909
30,GARCH,10,17,3.4226341299057594
30,GARCH,10,18,4.290266538786625
30,GARCH,10,19,4.5577514442543645
30,GARCH,10,20,1.524910831992372
30,GARCH,10,21,1.307719968956519
30,GARCH,10,22,1.9593243536589284
30,GARCH,10,23,3.126222455452421
30,GARCH,10,24,0.4929746553253551
30,GARCH,10,25,4.309581271483609
30,GARCH,10,26,6.476042621439092
30,GARCH,10,27,8.742359022011243
30,GARCH,10,28,7.508530789328546
30,GARCH,10,29,7.974558238829928
30,GARCH,10,30,7.440441685266421
30,GARCH,10,31,8.806181442702666
30,GARCH,10,32,5.971777824518199
30,GARCH,10,33,7.737231143409218
30,GARCH,10,34,11.452541711389813
30,GARCH,10,35,5.267709839793753
30,GARCH,10,36,5.132735839275682
30,GARCH,10,37,3.1976200198127174
30,GARCH,10,38,6.8623626907059645
30,GARCH,10,39,3.8269641605819515
30,GARCH,10,40,5.291424737394124
30,GARCH,10,41,8.80574472842423
30,GARCH,10,42,4.019924440283944
30,GARCH,10,43,4.333964178916176
30,GARCH,10,44,7.447864249596591
30,GARCH,10,45,7.56162495693502
30,GARCH,10,46,2.8252466048770657
30,GARCH,10,47,6.888729496705309
30,GARCH,10,48,5.502073935040954
30,GARCH,10,49,6.565280221845228
30,GARCH,10,50,6.428348658420731
30,GARCH,10,51,8.141279545412957
30,GARCH,10,52,11.254073182811695
30,GARCH,10,53,8.866729869952536
30,GARCH,10,54,9.229249905518117
30,GARCH,10,55,16.291633587539778
30,GARCH,10,56,16.203881213398816
30,GARCH,10,57,18.315993079827876
30,GARCH,10,58,20.127969482912576
30,GARCH,10,59,23.839810718092707
30,GARCH,10,60,22.80151708016372
30,GARCH,10,61,23.613088863278136
30,GARCH,10,62,25.474526360946953
30,GARCH,10,63,26.28582986604104
30,GARCH,11,1,0.38425122507877063
30,GARCH,11,2,0.13160171565171197
30,GARCH,11,3,0.04755850539940809
30,GARCH,11,4,1.2636188283356944
30,GARCH,11,5,7.129782369592462
30,GARCH,11,6,6.546048815259198
30,GARCH,11,7,4.312417852380037
30,GARCH,11,8,4.028889168950926
30,GARCH,11,9,5.245462453916659
30,GARCH,11,10,6.312137397168016
30,GARCH,11,11,6.628913689538919
30,GARCH,11,12,5.495791022803488
30,GARCH,11,13,1.962769089673273
30,GARCH,11,14,2.079847583794347
30,GARCH,11,15,1.4970261997444538
30,GARCH,11,16,1.0643046330302042
30,GARCH,11,17,0.8683174199157264
30,GARCH,11,18,3.9508402617374685
30,GARCH,11,19,5.98326419415875
30,GARCH,11,20,7.315589517985686
30,GARCH,11,21,6.597816533109551
30,GARCH,11,22,6.5799455385096195
30,GARCH,11,23,7.26197683225584
30,GARCH,11,24,5.793910711511728
30,GARCH,11,25,2.975747472537037
30,GARCH,11,26,5.757487410690501
30,GARCH,11,27,4.539130820432618
30,GARCH,11,28,6.870677995328364
30,GARCH,11,29,8.502129228049938
30,GARCH,11,30,7.6334848103794
30,GARCH,11,31,7.664745033211489
30,GARCH,11,32,8.39591018655625
30,GARCH,11,33,9.526980559541727
30,GARCH,11,34,5.4579564404166945
30,GARCH,11,35,5.688838116553242
30,GARCH,11,36,6.019625874449531
30,GARCH,11,37,4.10031999973242
30,GARCH,11,38,2.230920777160094
30,GARCH,11,39,2.0614284906247633
30,GARCH,11,40,2.691843423155177
30,GARCH,11,41,7.422165856919406
30,GARCH,11,42,8.252396073227331
30,GARCH,11,43,9.532534352533347
30,GARCH,11,44,5.462580974438907
30,GARCH,11,45,6.292536217695115
30,GARCH,11,46,6.672400360205344
30,GARCH,11,47,5.652173679027811
30,GARCH,11,48,10.531856450378115
30,GARCH,11,49,10.911448949631833
30,GARCH,11,50,14.390951451327055
30,GARCH,11,51,14.720364229166933
30,GARCH,11,52,14.44968755602224
30,GARCH,11,53,16.528921703933875
30,GARCH,11,54,18.7080669441154
30,GARCH,11,55,19.037123546955584
30,GARCH,11,56,17.81609178202082
30,GARCH,11,57,18.894971918057735
30,GARCH,11,58,18.523764222995624
30,GARCH,11,59,20.402468963948962
30,GARCH,11,60,23.331086407219843
30,GARCH,11,61,24.359616818300466
30,GARCH,11,62,26.888060461875654
30,GARCH,11,63,26.116417601825205
30,GARCH,12,1,2.2235966884327354
30,GARCH,12,2,1.5961428672545424
30,GARCH,12,3,1.832355106440673
30,GARCH,12,4,1.511890914028612
30,GARCH,12,5,3.04245827512176
30,GARCH,12,6,3.3740509473379348
30,GARCH,12,7,2.306662726070357
30,GARCH,12,8,2.3402874442590473
30,GARCH,12,9,3.32491897216363
30,GARCH,12,10,7.860551217137441
30,GARCH,12,11,8.297178123403114
30,GARCH,12,12,9.384793671829414
30,GARCH,12,13,8.373391879709487
30,GARCH,12,14,5.712966800540556
30,GARCH,12,15,7.603512523804653
30,GARCH,12,16,8.895023174750946
30,GARCH,12,17,11.48749291417937
30,GARCH,12,18,9.480915938225337
30,GARCH,12,19,9.575286478145983
30,GARCH,12,20,7.6205988001077
30,GARCH,12,21,7.466847204974755
30,GARCH,12,22,6.7640260280994084
30,GARCH,12,23,5.912129639113203
30,GARCH,12,24,6.961152441719463
30,GARCH,12,25,4.961088873487228
30,GARCH,12,26,4.1619334056461526
30,GARCH,12,27,8.913680542882986
30,GARCH,12,28,8.266324823138973
30,GARCH,12,29,8.019860817408698
30,GARCH,12,30,10.62428312953999
30,GARCH,12,31,9.129586396035222
30,GARCH,12,32,8.485765285853603
30,GARCH,12,33,7.692814500214837
30,GARCH,12,34,8.050728772403772
30,GARCH,12,35,9.759502867576572
30,GARCH,12,36,9.469131582567684
30,GARCH,12,37,8.629609745698218
30,GARCH,12,38,6.94093221658531
30,GARCH,12,39,6.553093885952904
30,GARCH,12,40,5.4660896754433566
30,GARCH,12,41,6.629914537430324
30,GARCH,12,42,7.994563454833013
30,GARCH,12,43,6.160031440931078
30,GARCH,12,44,5.176313539180995
30,GARCH,12,45,3.093404823033495
30,GARCH,12,46,5.811300395752028
30,GARCH,12,47,2.979995390232318
30,GARCH,12,48,1.0994849688230772
30,GARCH,12,49,1.4197643231477457
30,GARCH,12,50,1.4091713260725953
30,GARCH,12,51,0.3873267291954221
30,GARCH,12,52,2.814706607831681
30,GARCH,12,53,3.741315655019747
30,GARCH,12,54,1.0671585353984483
30,GARCH,12,55,2.44223988537874
30,GARCH,12,56,4.8165643133147
30,GARCH,12,57,4.49013639967319
30,GARCH,12,58,2.962960697202732
30,GARCH,12,59,0.23504173110106308
30,GARCH,12,60,1.6436160008179286
30,GARCH,12,61,0.6730080279586446
30,GARCH,12,62,1.9031299067790997
30,GARCH,12,63,2.133977220626946
30,GARCH,13,1,0.7533608057117362
30,GARCH,13,2,2.501311284813198
30,GARCH,13,3,7.293896238941954
30,GARCH,13,4,6.8811600987438055
30,GARCH,13,5,4.163146926944904
30,GARCH,13,6,4.839900421398312
30,GARCH,13,7,10.511463918105449
30,GARCH,13,8,18.977880394212633
30,GARCH,13,9,18.739192470982516
30,GARCH,13,10,19.89544241674116
30,GARCH,13,11,19.74667214980056
30,GARCH,13,12,29.44292324135708
30,GARCH,13,13,29.434236918365855
30,GARCH,13,14,39.22065406639129
30,GARCH,13,15,36.152215232434116
30,GARCH,13,16,42.42896062773491
30,GARCH,13,17,44.550930130554434
30,GARCH,13,18,46.96816328893104
30,GARCH,13,19,47.88069932341503
30,GARCH,13,20,45.088577129780646
30,GARCH,13,21,49.84183528171539
30,GARCH,13,22,44.84051203348716
30,GARCH,13,23,43.43464532258932
30,GARCH,13,24,43.97427277236375
30,GARCH,13,25,42.20943169460236
30,GARCH,13,26,43.29015909212691
30,GARCH,13,27,47.266491661347516
30,GARCH,13,28,53.68846579480001
30,GARCH,13,29,51.10611758366218
30,GARCH,13,30,48.71948282024931
30,GARCH,13,31,49.978597000489
30,GARCH,13,32,47.633495326375424
30,GARCH,13,33,47.43421270840335
30,GARCH,13,34,56.530783767981944
30,GARCH,13,35,53.92324283982876
30,GARCH,13,36,48.36162397434353
30,GARCH,13,37,55.095960939962794
30,GARCH,13,38,55.026287225494514
30,GARCH,13,39,63.552636042433875
30,GARCH,13,40,63.82504032725939
30,GARCH,13,41,68.89353274371038
30,GARCH,13,42,70.35814568504551
30,GARCH,13,43,71.7689112762825
30,GARCH,13,44,70.17586137641936
30,GARCH,13,45,71.07902758063724
30,GARCH,13,46,69.37844122248512
30,GARCH,13,47,75.8241333760462
30,GARCH,13,48,78.26613485808656
30,GARCH,13,49,75.05447623018588
30,GARCH,13,50,82.18918780085065
30,GARCH,13,51,82.02029962760977
30,GARCH,13,52,83.04784151909277
30,GARCH,13,53,92.17184303709112
30,GARCH,13,54,96.8923334986018
30,GARCH,13,55,99.259341977855
30,GARCH,13,56,94.82289730832375
30,GARCH,13,57,90.6830280847181
30,GARCH,13,58,94.589762664962
30,GARCH,13,59,98.99312917215411
30,GARCH,13,60,96.9931554965124
30,GARCH,13,61,97.58986929730239
30,GARCH,13,62,102.98329800474991
30,GARCH,13,63,101.77346882193748
30,GARCH,14,1,6.150809318997688
30,GARCH,14,2,7.898801464222203
30,GARCH,14,3,10.54883147078678
30,GARCH,14,4,9.449279823661698
30,GARCH,14,5,8.700145647647474
30,GARCH,14,6,16.701428069375652
30,GARCH,14,7,19.803126217304737
30,GARCH,14,8,19.255239221716693
30,GARCH,14,9,16.257766214712888
30,GARCH,14,10,12.660706330210445
30,GARCH,14,11,9.664058703938252
30,GARCH,14,12,12.86782247343342
30,GARCH,14,13,12.071996778037288
30,GARCH,14,14,12.076580758891737
30,GARCH,14,15,7.931573558935497
30,GARCH,14,16,10.73697432290021
30,GARCH,14,17,1.9927821973068092
30,GARCH,14,18,5.54899633046179
30,GARCH,14,19,8.955615872453365
30,GARCH,14,20,6.71263997514788
30,GARCH,14,21,8.520067792185927
30,GARCH,14,22,7.62789847897875
30,GARCH,14,23,8.736131192704562
30,GARCH,14,24,10.544765092304715
30,GARCH,14,25,15.253799338480178
30,GARCH,14,26,14.513233093687688
30,GARCH,14,27,5.773065522136221
30,GARCH,14,28,6.183295789783273
30,GARCH,14,29,12.043923064331096
30,GARCH,14,30,5.054946515223293
30,GARCH,14,31,5.9663653136408925
30,GARCH,14,32,11.878178632498958
30,GARCH,14,33,12.740385646442803
30,GARCH,14,34,13.602985531844382
30,GARCH,14,35,19.565977466798813
30,GARCH,14,36,19.229360631120585
30,GARCH,14,37,22.593134206340096
30,GARCH,14,38,23.757297375700006
30,GARCH,14,39,26.371849324151697
30,GARCH,14,40,21.8367892383516
30,GARCH,14,41,14.152116306657803
30,GARCH,14,42,16.86782971912632
30,GARCH,14,43,15.183928667507587
30,GARCH,14,44,16.750412345242978
30,GARCH,14,45,13.367279947461213
30,GARCH,14,46,9.284530670974817
30,GARCH,14,47,11.602163714276628
30,GARCH,14,48,8.820178277536314
30,GARCH,14,49,8.288573562596781
30,GARCH,14,50,8.60734877297071
30,GARCH,14,51,15.576503113837049
30,GARCH,14,52,13.19603579203769
30,GARCH,14,53,12.915946016073661
30,GARCH,14,54,8.636232996101938
30,GARCH,14,55,0.4931040560681197
30,GARCH,14,56,0.32793407302176547
30,GARCH,14,57,8.799346598475353
30,GARCH,14,58,8.721132737038431
30,GARCH,14,59,8.843291707095432
30,GARCH,14,60,6.865822728665904
30,GARCH,14,61,7.93872502340119
30,GARCH,14,62,13.711997814580997
30,GARCH,14,63,12.535640327109888
30,GARCH,15,1,1.4568655860035733
30,GARCH,15,2,3.8634014754664747
30,GARCH,15,3,1.7803913144474848
30,GARCH,15,4,0.6754882302874137
30,GARCH,15,5,2.2189588794315114
30,GARCH,15,6,7.913731635825769
30,GARCH,15,7,3.1088290342258915
30,GARCH,15,8,4.004250073062138
30,GARCH,15,9,2.5499937538546362
30,GARCH,15,10,6.646059081204044
30,GARCH,15,11,1.6924450627818999
30,GARCH,15,12,2.389150709321342
30,GARCH,15,13,2.263824965392587
30,GARCH,15,14,7.966482944532089
30,GARCH,15,15,5.468824208236242
